NODE_2_length_162612_cov_78.117187_100	gnl|CDD|223167	3.80e-25	37.209	86	94	87
NODE_4_length_156707_cov_15.332159_15	gnl|CDD|226617	2.40e-16	27.219	169	209	267
NODE_4_length_156707_cov_15.332159_15	gnl|CDD|227118	9.55e-16	28.502	207	235	267
NODE_4_length_156707_cov_15.332159_15	gnl|CDD|226646	3.11e-15	27.404	208	604	267
NODE_4_length_156707_cov_15.332159_15	gnl|CDD|226968	9.77e-10	23.853	218	546	267
NODE_4_length_156707_cov_15.332159_15	gnl|CDD|225265	3.46e-09	22.826	184	593	267
NODE_4_length_156707_cov_15.332159_15	gnl|CDD|223496	5.43e-08	22.581	124	908	267
NODE_4_length_156707_cov_15.332159_15	gnl|CDD|223256	1.46e-06	35.802	81	935	267
NODE_4_length_156707_cov_15.332159_49	gnl|CDD|224047	1.90e-86	44.444	234	235	381
NODE_4_length_156707_cov_15.332159_49	gnl|CDD|224045	7.27e-57	34.317	271	258	381
NODE_4_length_156707_cov_15.332159_49	gnl|CDD|224054	3.50e-56	33.613	238	293	381
NODE_4_length_156707_cov_15.332159_49	gnl|CDD|224051	1.60e-48	34.906	212	240	381
NODE_4_length_156707_cov_15.332159_49	gnl|CDD|224046	2.82e-48	31.760	233	254	381
NODE_4_length_156707_cov_15.332159_49	gnl|CDD|223488	5.52e-48	33.871	248	250	381
NODE_4_length_156707_cov_15.332159_49	gnl|CDD|224058	1.48e-44	32.906	234	339	381
NODE_4_length_156707_cov_15.332159_49	gnl|CDD|224048	2.77e-43	31.200	250	539	381
NODE_4_length_156707_cov_15.332159_49	gnl|CDD|224048	8.60e-41	36.889	225	539	381
NODE_4_length_156707_cov_15.332159_49	gnl|CDD|226164	1.86e-41	33.486	218	258	381
NODE_4_length_156707_cov_15.332159_49	gnl|CDD|224049	3.13e-41	31.250	256	252	381
NODE_4_length_156707_cov_15.332159_49	gnl|CDD|226929	9.19e-41	31.034	232	259	381
NODE_4_length_156707_cov_15.332159_49	gnl|CDD|223521	2.33e-40	29.032	279	316	381
NODE_4_length_156707_cov_15.332159_49	gnl|CDD|226359	1.11e-39	31.197	234	338	381
NODE_4_length_156707_cov_15.332159_49	gnl|CDD|226361	1.59e-39	30.769	247	352	381
NODE_4_length_156707_cov_15.332159_49	gnl|CDD|224052	2.52e-39	35.211	213	263	381
NODE_4_length_156707_cov_15.332159_49	gnl|CDD|225183	6.49e-39	33.188	229	709	381
NODE_4_length_156707_cov_15.332159_49	gnl|CDD|226927	7.77e-38	31.556	225	245	381
NODE_4_length_156707_cov_15.332159_49	gnl|CDD|224059	1.24e-37	32.394	213	226	381
NODE_4_length_156707_cov_15.332159_49	gnl|CDD|224043	1.57e-37	31.048	248	345	381
NODE_4_length_156707_cov_15.332159_49	gnl|CDD|224055	2.46e-37	32.489	237	567	381
NODE_4_length_156707_cov_15.332159_49	gnl|CDD|224050	4.16e-37	34.677	248	309	381
NODE_4_length_156707_cov_15.332159_49	gnl|CDD|224041	1.40e-36	33.498	203	248	381
NODE_4_length_156707_cov_15.332159_49	gnl|CDD|226643	2.52e-36	32.895	228	386	381
NODE_4_length_156707_cov_15.332159_49	gnl|CDD|227320	5.97e-36	28.205	234	573	381
NODE_4_length_156707_cov_15.332159_49	gnl|CDD|227321	8.38e-35	29.565	230	559	381
NODE_4_length_156707_cov_15.332159_49	gnl|CDD|226967	1.30e-34	31.250	224	268	381
NODE_4_length_156707_cov_15.332159_49	gnl|CDD|226641	1.57e-34	30.172	232	534	381
NODE_4_length_156707_cov_15.332159_49	gnl|CDD|226641	3.34e-29	30.040	253	534	381
NODE_4_length_156707_cov_15.332159_49	gnl|CDD|225438	1.96e-34	33.796	216	223	381
NODE_4_length_156707_cov_15.332159_49	gnl|CDD|224053	7.22e-34	32.710	214	500	381
NODE_4_length_156707_cov_15.332159_49	gnl|CDD|224053	1.11e-16	25.238	210	500	381
NODE_4_length_156707_cov_15.332159_49	gnl|CDD|226905	8.18e-34	31.600	250	259	381
NODE_4_length_156707_cov_15.332159_49	gnl|CDD|223487	1.50e-33	30.213	235	237	381
NODE_4_length_156707_cov_15.332159_49	gnl|CDD|226364	2.34e-33	32.174	230	501	381
NODE_4_length_156707_cov_15.332159_49	gnl|CDD|226364	1.12e-13	24.057	212	501	381
NODE_4_length_156707_cov_15.332159_49	gnl|CDD|224042	1.02e-31	28.626	262	253	381
NODE_4_length_156707_cov_15.332159_49	gnl|CDD|226635	2.53e-31	31.963	219	242	381
NODE_4_length_156707_cov_15.332159_49	gnl|CDD|224060	1.81e-30	29.317	249	243	381
NODE_4_length_156707_cov_15.332159_49	gnl|CDD|226963	4.43e-30	28.571	259	252	381
NODE_4_length_156707_cov_15.332159_49	gnl|CDD|226961	2.75e-27	31.111	225	256	381
NODE_4_length_156707_cov_15.332159_49	gnl|CDD|226631	3.59e-27	25.514	243	300	381
NODE_4_length_156707_cov_15.332159_49	gnl|CDD|224026	9.78e-27	28.452	239	263	381
NODE_4_length_156707_cov_15.332159_49	gnl|CDD|226637	7.92e-26	29.493	217	267	381
NODE_4_length_156707_cov_15.332159_49	gnl|CDD|226952	7.95e-26	27.273	231	325	381
NODE_4_length_156707_cov_15.332159_49	gnl|CDD|224044	5.11e-25	27.193	228	257	381
NODE_4_length_156707_cov_15.332159_49	gnl|CDD|223473	1.38e-24	28.634	227	251	381
NODE_4_length_156707_cov_15.332159_49	gnl|CDD|227019	1.60e-24	28.992	238	249	381
NODE_4_length_156707_cov_15.332159_49	gnl|CDD|226360	1.65e-24	26.549	226	231	381
NODE_4_length_156707_cov_15.332159_49	gnl|CDD|226647	5.55e-24	31.776	214	228	381
NODE_4_length_156707_cov_15.332159_49	gnl|CDD|226617	2.81e-23	25.654	191	209	381
NODE_4_length_156707_cov_15.332159_49	gnl|CDD|223562	6.48e-22	26.754	228	530	381
NODE_4_length_156707_cov_15.332159_49	gnl|CDD|223562	6.88e-20	28.241	216	530	381
NODE_4_length_156707_cov_15.332159_49	gnl|CDD|224057	3.31e-21	25.962	208	249	381
NODE_4_length_156707_cov_15.332159_49	gnl|CDD|226970	5.81e-21	25.806	186	223	381
NODE_4_length_156707_cov_15.332159_49	gnl|CDD|226592	1.32e-20	30.328	244	258	381
NODE_4_length_156707_cov_15.332159_49	gnl|CDD|226968	2.86e-20	27.039	233	546	381
NODE_4_length_156707_cov_15.332159_49	gnl|CDD|226969	6.13e-18	27.869	244	580	381
NODE_4_length_156707_cov_15.332159_49	gnl|CDD|227590	3.30e-17	29.825	228	497	381
NODE_4_length_156707_cov_15.332159_49	gnl|CDD|226622	1.49e-16	24.434	221	248	381
NODE_4_length_156707_cov_15.332159_49	gnl|CDD|226620	2.08e-16	26.000	200	213	381
NODE_4_length_156707_cov_15.332159_49	gnl|CDD|226628	8.06e-15	24.123	228	352	381
NODE_4_length_156707_cov_15.332159_49	gnl|CDD|224166	7.05e-14	27.919	197	591	381
NODE_4_length_156707_cov_15.332159_49	gnl|CDD|224166	2.14e-09	28.351	194	591	381
NODE_4_length_156707_cov_15.332159_49	gnl|CDD|226639	8.62e-13	28.333	120	330	381
NODE_4_length_156707_cov_15.332159_49	gnl|CDD|226646	8.84e-13	26.087	184	604	381
NODE_4_length_156707_cov_15.332159_49	gnl|CDD|227118	1.20e-12	27.273	198	235	381
NODE_4_length_156707_cov_15.332159_49	gnl|CDD|225265	8.81e-10	28.729	181	593	381
NODE_4_length_156707_cov_15.332159_49	gnl|CDD|223496	1.90e-09	22.857	140	908	381
NODE_4_length_156707_cov_15.332159_49	gnl|CDD|226425	9.12e-08	23.645	203	233	381
NODE_7_length_116193_cov_15.825812_99	gnl|CDD|224229	7.46e-11	22.034	118	134	167
NODE_8_length_112668_cov_91.537734_35	gnl|CDD|224806	0.0	55.556	423	424	636
NODE_8_length_112668_cov_91.537734_35	gnl|CDD|224068	2.42e-10	30.435	69	99	636
NODE_8_length_112668_cov_91.537734_35	gnl|CDD|224068	3.96e-06	30.508	59	99	636
NODE_8_length_112668_cov_91.537734_35	gnl|CDD|227003	6.87e-10	25.098	255	529	636
NODE_8_length_112668_cov_91.537734_35	gnl|CDD|225131	6.10e-08	44.681	47	317	636
NODE_8_length_112668_cov_91.537734_35	gnl|CDD|225358	8.33e-08	45.652	46	354	636
NODE_8_length_112668_cov_91.537734_35	gnl|CDD|224069	7.06e-07	28.000	50	68	636
NODE_8_length_112668_cov_91.537734_35	gnl|CDD|225433	1.24e-06	34.783	46	198	636
NODE_8_length_112668_cov_91.537734_35	gnl|CDD|226684	5.95e-06	33.929	56	640	636
NODE_8_length_112668_cov_91.537734_35	gnl|CDD|224070	9.90e-06	38.298	47	622	636
NODE_8_length_112668_cov_91.537734_89	gnl|CDD|224069	7.45e-09	30.435	69	68	93
NODE_9_length_111157_cov_16.817258_73	gnl|CDD|223634	3.19e-44	33.962	212	212	216
NODE_9_length_111157_cov_16.817258_73	gnl|CDD|223620	1.68e-11	19.658	234	220	216
NODE_9_length_111157_cov_16.817258_73	gnl|CDD|223710	7.28e-09	25.000	128	221	216
NODE_9_length_111157_cov_16.817258_73	gnl|CDD|225127	7.05e-07	27.941	136	713	216
NODE_10_length_107865_cov_90.702212_89	gnl|CDD|227325	0.0	55.416	397	404	393
NODE_10_length_107865_cov_90.702212_89	gnl|CDD|223238	1.29e-160	45.305	426	447	393
NODE_10_length_107865_cov_90.702212_89	gnl|CDD|223239	4.20e-123	35.811	444	449	393
NODE_10_length_107865_cov_90.702212_89	gnl|CDD|223080	2.51e-76	34.946	372	432	393
NODE_10_length_107865_cov_90.702212_89	gnl|CDD|224029	2.13e-08	28.488	172	386	393
NODE_11_length_105680_cov_79.303012_31	gnl|CDD|225028	6.87e-81	50.505	198	198	201
NODE_11_length_105680_cov_79.303012_31	gnl|CDD|224522	8.49e-11	27.928	111	269	201
NODE_11_length_105680_cov_79.303012_31	gnl|CDD|225013	2.19e-06	48.485	33	223	201
NODE_11_length_105680_cov_79.303012_31	gnl|CDD|223676	2.32e-06	33.898	59	222	201
NODE_11_length_105680_cov_79.303012_31	gnl|CDD|223253	4.44e-06	23.636	110	261	201
NODE_12_length_102272_cov_16.001243_11	gnl|CDD|226361	7.56e-121	39.554	359	352	369
NODE_12_length_102272_cov_16.001243_11	gnl|CDD|226359	8.26e-104	35.475	358	338	369
NODE_12_length_102272_cov_16.001243_11	gnl|CDD|224043	1.86e-95	37.309	327	345	369
NODE_12_length_102272_cov_16.001243_11	gnl|CDD|224050	3.49e-83	43.277	238	309	369
NODE_12_length_102272_cov_16.001243_11	gnl|CDD|224051	9.44e-76	42.083	240	240	369
NODE_12_length_102272_cov_16.001243_11	gnl|CDD|224041	2.15e-74	39.171	217	248	369
NODE_12_length_102272_cov_16.001243_11	gnl|CDD|226643	5.28e-69	33.555	301	386	369
NODE_12_length_102272_cov_16.001243_11	gnl|CDD|224054	9.92e-68	34.513	226	293	369
NODE_12_length_102272_cov_16.001243_11	gnl|CDD|224047	5.68e-59	35.470	234	235	369
NODE_12_length_102272_cov_16.001243_11	gnl|CDD|224052	8.86e-59	39.837	246	263	369
NODE_12_length_102272_cov_16.001243_11	gnl|CDD|224058	9.46e-59	33.884	242	339	369
NODE_12_length_102272_cov_16.001243_11	gnl|CDD|224059	3.06e-57	33.636	220	226	369
NODE_12_length_102272_cov_16.001243_11	gnl|CDD|224045	1.32e-53	33.621	232	258	369
NODE_12_length_102272_cov_16.001243_11	gnl|CDD|223488	2.96e-52	33.750	240	250	369
NODE_12_length_102272_cov_16.001243_11	gnl|CDD|226164	9.10e-52	32.627	236	258	369
NODE_12_length_102272_cov_16.001243_11	gnl|CDD|224046	3.45e-51	33.191	235	254	369
NODE_12_length_102272_cov_16.001243_11	gnl|CDD|224048	3.97e-51	32.000	250	539	369
NODE_12_length_102272_cov_16.001243_11	gnl|CDD|224048	2.83e-43	28.689	244	539	369
NODE_12_length_102272_cov_16.001243_11	gnl|CDD|226360	2.26e-47	36.986	219	231	369
NODE_12_length_102272_cov_16.001243_11	gnl|CDD|224060	9.57e-47	35.319	235	243	369
NODE_12_length_102272_cov_16.001243_11	gnl|CDD|224049	1.22e-46	33.471	242	252	369
NODE_12_length_102272_cov_16.001243_11	gnl|CDD|226961	4.68e-45	33.068	251	256	369
NODE_12_length_102272_cov_16.001243_11	gnl|CDD|226628	1.86e-44	28.859	298	352	369
NODE_12_length_102272_cov_16.001243_11	gnl|CDD|225438	2.11e-44	31.858	226	223	369
NODE_12_length_102272_cov_16.001243_11	gnl|CDD|224053	2.15e-44	30.435	253	500	369
NODE_12_length_102272_cov_16.001243_11	gnl|CDD|224053	2.67e-25	27.602	221	500	369
NODE_12_length_102272_cov_16.001243_11	gnl|CDD|226967	5.83e-43	30.453	243	268	369
NODE_12_length_102272_cov_16.001243_11	gnl|CDD|223487	6.14e-42	33.188	229	237	369
NODE_12_length_102272_cov_16.001243_11	gnl|CDD|226905	2.37e-41	30.290	241	259	369
NODE_12_length_102272_cov_16.001243_11	gnl|CDD|223521	2.56e-41	30.645	248	316	369
NODE_12_length_102272_cov_16.001243_11	gnl|CDD|226364	7.84e-40	30.877	285	501	369
NODE_12_length_102272_cov_16.001243_11	gnl|CDD|226364	1.13e-24	29.310	232	501	369
NODE_12_length_102272_cov_16.001243_11	gnl|CDD|226927	3.25e-39	25.909	220	245	369
NODE_12_length_102272_cov_16.001243_11	gnl|CDD|226635	1.20e-38	32.083	240	242	369
NODE_12_length_102272_cov_16.001243_11	gnl|CDD|226963	1.29e-38	31.696	224	252	369
NODE_12_length_102272_cov_16.001243_11	gnl|CDD|226929	1.50e-37	32.618	233	259	369
NODE_12_length_102272_cov_16.001243_11	gnl|CDD|226620	1.74e-37	30.457	197	213	369
NODE_12_length_102272_cov_16.001243_11	gnl|CDD|226647	2.38e-36	33.040	227	228	369
NODE_12_length_102272_cov_16.001243_11	gnl|CDD|226641	5.56e-36	31.169	231	534	369
NODE_12_length_102272_cov_16.001243_11	gnl|CDD|226641	2.07e-32	28.400	250	534	369
NODE_12_length_102272_cov_16.001243_11	gnl|CDD|227321	9.62e-36	32.245	245	559	369
NODE_12_length_102272_cov_16.001243_11	gnl|CDD|224042	1.41e-35	28.395	243	253	369
NODE_12_length_102272_cov_16.001243_11	gnl|CDD|225183	1.78e-35	31.535	241	709	369
NODE_12_length_102272_cov_16.001243_11	gnl|CDD|226970	9.84e-35	29.258	229	223	369
NODE_12_length_102272_cov_16.001243_11	gnl|CDD|227320	3.01e-34	31.707	246	573	369
NODE_12_length_102272_cov_16.001243_11	gnl|CDD|227019	2.41e-33	28.163	245	249	369
NODE_12_length_102272_cov_16.001243_11	gnl|CDD|224055	9.49e-33	30.702	228	567	369
NODE_12_length_102272_cov_16.001243_11	gnl|CDD|226637	2.06e-32	25.000	244	267	369
NODE_12_length_102272_cov_16.001243_11	gnl|CDD|224026	5.94e-31	26.724	232	263	369
NODE_12_length_102272_cov_16.001243_11	gnl|CDD|223562	2.13e-29	26.639	244	530	369
NODE_12_length_102272_cov_16.001243_11	gnl|CDD|223562	3.43e-23	24.123	228	530	369
NODE_12_length_102272_cov_16.001243_11	gnl|CDD|226631	2.22e-29	27.636	275	300	369
NODE_12_length_102272_cov_16.001243_11	gnl|CDD|224044	4.93e-28	26.316	228	257	369
NODE_12_length_102272_cov_16.001243_11	gnl|CDD|226617	1.21e-27	31.677	161	209	369
NODE_12_length_102272_cov_16.001243_11	gnl|CDD|224057	6.52e-26	25.446	224	249	369
NODE_12_length_102272_cov_16.001243_11	gnl|CDD|226968	7.01e-25	29.327	208	546	369
NODE_12_length_102272_cov_16.001243_11	gnl|CDD|226592	9.10e-24	26.337	243	258	369
NODE_12_length_102272_cov_16.001243_11	gnl|CDD|227118	2.91e-23	28.571	224	235	369
NODE_12_length_102272_cov_16.001243_11	gnl|CDD|226969	2.76e-22	28.636	220	580	369
NODE_12_length_102272_cov_16.001243_11	gnl|CDD|226952	7.07e-20	26.341	205	325	369
NODE_12_length_102272_cov_16.001243_11	gnl|CDD|226646	4.70e-18	30.846	201	604	369
NODE_12_length_102272_cov_16.001243_11	gnl|CDD|227590	1.27e-16	29.439	214	497	369
NODE_12_length_102272_cov_16.001243_11	gnl|CDD|226639	5.35e-16	23.438	256	330	369
NODE_12_length_102272_cov_16.001243_11	gnl|CDD|223473	7.73e-16	26.389	216	251	369
NODE_12_length_102272_cov_16.001243_11	gnl|CDD|226622	9.47e-15	26.168	214	248	369
NODE_12_length_102272_cov_16.001243_11	gnl|CDD|225265	1.70e-13	23.789	227	593	369
NODE_12_length_102272_cov_16.001243_11	gnl|CDD|224166	1.88e-12	27.451	204	591	369
NODE_12_length_102272_cov_16.001243_11	gnl|CDD|224166	3.11e-11	30.319	188	591	369
NODE_12_length_102272_cov_16.001243_11	gnl|CDD|223256	8.80e-10	41.509	106	935	369
NODE_16_length_61116_cov_84.262029_47	gnl|CDD|226775	1.01e-09	21.600	125	464	522
NODE_17_length_60787_cov_93.076972_14	gnl|CDD|225829	4.59e-06	19.111	225	671	790
NODE_19_length_54512_cov_14.152824_12	gnl|CDD|223776	1.37e-26	23.504	234	240	347
NODE_19_length_54512_cov_14.152824_12	gnl|CDD|223776	3.01e-06	22.959	196	240	347
NODE_20_length_53612_cov_15.351191_46	gnl|CDD|223994	0.0	38.413	630	647	700
NODE_20_length_53612_cov_15.351191_46	gnl|CDD|223542	2.32e-31	27.622	286	782	700
NODE_20_length_53612_cov_15.351191_46	gnl|CDD|224664	6.01e-15	32.143	168	579	700
NODE_20_length_53612_cov_15.351191_46	gnl|CDD|223993	5.25e-10	28.226	124	456	700
NODE_20_length_53612_cov_15.351191_46	gnl|CDD|223786	5.31e-07	33.333	45	329	700
NODE_20_length_53612_cov_15.351191_46	gnl|CDD|223786	3.98e-06	26.923	78	329	700
NODE_20_length_53612_cov_15.351191_46	gnl|CDD|226011	5.46e-06	23.200	125	342	700
NODE_29_length_39564_cov_89.439512_40	gnl|CDD|224488	6.63e-06	28.689	122	606	1364
NODE_33_length_36654_cov_88.376657_6	gnl|CDD|224610	1.85e-62	28.474	439	425	555
NODE_34_length_36600_cov_71.846864_10	gnl|CDD|223873	3.34e-40	34.815	135	149	137
NODE_34_length_36600_cov_71.846864_28	gnl|CDD|223313	1.64e-50	31.731	208	219	208
NODE_35_length_35877_cov_118.067291_8	gnl|CDD|223863	7.20e-33	43.966	116	114	119
NODE_37_length_34206_cov_14.013595_38	gnl|CDD|223245	5.22e-104	39.806	309	310	318
NODE_37_length_34206_cov_14.013595_38	gnl|CDD|223120	1.84e-11	25.397	189	323	318
NODE_43_length_30340_cov_108.852394_18	gnl|CDD|223469	7.29e-08	23.631	347	322	359
NODE_53_length_28243_cov_80.347582_20	gnl|CDD|224827	0.0	61.975	405	415	406
NODE_62_length_25314_cov_100.626540_3	gnl|CDD|223135	2.34e-63	29.412	391	335	417
NODE_87_length_19394_cov_15.324377_2	gnl|CDD|225404	0.0	64.222	450	445	455
NODE_88_length_18877_cov_14.061383_9	gnl|CDD|223539	5.79e-20	46.465	99	291	328
NODE_88_length_18877_cov_14.061383_9	gnl|CDD|224136	9.56e-18	24.880	209	439	328
NODE_88_length_18877_cov_14.061383_9	gnl|CDD|224137	1.12e-15	23.377	231	305	328
NODE_115_length_15064_cov_86.557283_14	gnl|CDD|225328	1.39e-07	29.508	61	71	162
NODE_115_length_15064_cov_86.557283_14	gnl|CDD|225127	3.60e-06	23.188	69	713	162
NODE_119_length_13810_cov_81.299643_7	gnl|CDD|223619	1.39e-73	42.079	202	205	224
NODE_119_length_13810_cov_81.299643_7	gnl|CDD|223976	1.67e-07	30.303	66	174	224
NODE_127_length_12763_cov_101.184613_10	gnl|CDD|224395	2.61e-108	52.756	254	257	255
NODE_127_length_12763_cov_101.184613_10	gnl|CDD|226557	2.44e-11	26.250	160	278	255
NODE_184_length_7225_cov_9.191522_4	gnl|CDD|223963	4.55e-46	23.404	470	490	471
NODE_184_length_7225_cov_9.191522_4	gnl|CDD|224164	1.27e-07	35.714	56	515	471
NODE_190_length_6921_cov_84.643922_7	gnl|CDD|226375	9.17e-14	17.694	373	1108	934
NODE_190_length_6921_cov_84.643922_7	gnl|CDD|225441	1.04e-12	19.141	256	269	934
NODE_190_length_6921_cov_84.643922_7	gnl|CDD|226409	2.21e-07	29.114	79	697	934
NODE_197_length_6402_cov_97.396364_4	gnl|CDD|223356	1.62e-87	55.114	176	176	189
NODE_197_length_6402_cov_97.396364_4	gnl|CDD|223865	1.58e-11	33.333	54	202	189
NODE_197_length_6402_cov_97.396364_4	gnl|CDD|224651	6.12e-09	24.528	159	281	189
NODE_197_length_6402_cov_97.396364_4	gnl|CDD|225132	2.17e-07	20.625	160	340	189
NODE_225_length_5172_cov_108.667321_3	gnl|CDD|223946	1.29e-38	35.821	201	203	195
NODE_288_length_3314_cov_8.062403_2	gnl|CDD|225420	1.90e-15	21.957	460	467	440
NODE_293_length_3224_cov_16.852240_3	gnl|CDD|225153	1.68e-08	18.382	272	480	310
NODE_354_length_2188_cov_97.195168_1	gnl|CDD|224854	3.29e-06	17.857	140	136	175
NODE_758_length_319_cov_1.206612_1	gnl|CDD|227226	5.46e-37	52.083	96	1518	106
